Start Time,Elapsed Time,Machine Name,Login,Level,Message,Exception
2021-02-09 21:52:07.7572,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\BKT.txt,
2021-02-09 21:52:07.7572,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\SDW.txt,
2021-02-09 21:52:07.7572,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\SDA.txt,
2021-02-09 21:52:07.8073,    0.0500,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\BKT.txt,
2021-02-09 21:52:07.8252,    0.0180,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\SDW.txt,
2021-02-09 21:52:07.8022,   -0.0230,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\AMI.txt,
2021-02-09 21:52:07.8252,    0.0230,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\SDA.txt,
2021-02-09 21:52:07.8673,    0.0420,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 210ms,
2021-02-09 21:53:20.4550,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 21:53:20.6330,    0.1780,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\AMI.txt,
2021-02-09 21:53:20.6330,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\BKT.txt,
2021-02-09 21:55:59.2833,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 21:55:59.4513,    0.1680,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\AMI.txt,
2021-02-09 21:55:59.4673,    0.0160,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\BKT.txt,
2021-02-09 21:55:59.5113,    0.0440,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\SDA.txt,
2021-02-09 21:55:59.5893,    0.0780,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\SDW.txt,
2021-02-09 21:58:36.4304,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 21:58:36.5304,    0.1000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\AMI.txt,
2021-02-09 21:58:36.5304,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\BKT.txt,
2021-02-09 21:58:36.5304,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\SDA.txt,
2021-02-09 21:58:36.5614,    0.0310,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\SDW.txt,
2021-02-09 21:58:47.6825,   11.1211,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\SDW.txt,
2021-02-09 21:58:49.9369,    2.2545,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\AMI.txt,
